tfopwg_disp,ra,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmdec,st_pmdecerr1,st_pmdecerr2,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_rade,pl_radeerr1,pl_radeerr2,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_tmagerr2,st_dist,st_disterr1,st_disterr2,st_teff,st_tefferr1,st_tefferr2,st_logg,st_loggerr1,st_loggerr2,st_rad,st_raderr1,st_raderr2
0,294.824079,31.958037,-5.049,0.176,-0.176,-28.421,0.189,-0.189,2458684.2349,0.01005,-0.01005,1.80709,0.00123,-0.00123,3.297,1.009,-1.009,450.0,2.70834,-2.70834,4.86242,0.467902,-0.467902,7233.01,2569.0,9.11458,0.006,-0.006,233.369,5.819,-5.819,6244.0,124.8,-124.8,3.84,0.09,-0.09,2.2,0.11,-0.11
0,290.02096,36.637774,21.767,0.044,-0.044,15.98,0.052,-0.052,2460333.437983,0.006535,-0.006535,18.6922101,0.0001259,-0.0001259,7.765,1.008,-1.008,11126.0,185.114,-185.114,18.1458,0.786783,-0.786783,282.175,1141.0,9.03609,0.006,-0.006,170.732,0.812,-0.812,6277.0,125.8,-125.8,4.09,0.09,-0.09,1.65,0.07,-0.07
1,193.39637,85.129495,16.883,0.05,-0.05,5.076,0.042,-0.042,2460658.97426,0.000185,-0.000185,8.0277326,1.3e-06,-1.3e-06,4.284,0.021,-0.021,5705.0,19.6569,-19.6569,9.06883,0.406897,-0.406897,248.619,1106.0,9.02855,0.006,-0.006,114.048,0.307,-0.307,5962.7,68.6,-68.6,4.38,0.08,-0.08,1.15,0.05,-0.05
1,192.184898,64.855276,0.937,0.039,-0.039,-10.171,0.034,-0.034,2459612.447691,0.001448,-0.001448,12.5187279,3.16e-05,-3.16e-05,5.38,0.2,-0.2,2320.0,4.46525,-4.46525,5.58857,0.357814,-0.357814,626.362,1393.0,8.9361,0.006,-0.006,84.5362,0.158,-0.158,5729.0,131.1,-131.1,4.47,0.08,-0.08,0.98,0.05,-0.05
1,192.184898,64.855276,0.937,0.039,-0.039,-10.171,0.034,-0.034,2460366.026514,0.001799,-0.001799,6.2586065,1.03e-05,-1.03e-05,3.201,0.508,-0.508,813.0,34.3389,-34.3389,2.51593,0.147348,-0.147348,232.392,1087.0,8.9361,0.006,-0.006,84.5362,0.158,-0.158,5729.0,131.1,-131.1,4.47,0.08,-0.08,0.98,0.05,-0.05
1,192.184898,64.855276,0.937,0.039,-0.039,-10.171,0.034,-0.034,2459594.183463,0.002909,-0.002909,26.3208756,0.0001272,-0.0001272,4.414,0.562,-0.562,800.0,0.435205,-0.435205,2.71349,0.151793,-0.151793,26.4328,631.0,8.9361,0.006,-0.006,84.5362,0.158,-0.158,5729.0,131.1,-131.1,4.47,0.08,-0.08,0.98,0.05,-0.05
1,192.184898,64.855276,0.937,0.039,-0.039,-10.171,0.034,-0.034,2458697.755807,0.00257,-0.00257,18.795547,0.0001037,-0.0001037,4.3425576,0.4313743,-0.4313743,470.6731965,55.53711,-55.53711,2.1597669,0.8829104,-0.8829104,48.477077,672.9826313,8.9361,0.006,-0.006,84.5362,0.158,-0.158,5729.0,131.1,-131.1,4.47,0.08,-0.08,0.977727,0.0483517,-0.0483517
0,291.463084,25.189437,1.467,0.05,-0.05,-4.587,0.058,-0.058,2458684.20504,0.00442,-0.00442,0.64971,0.00018,-0.00018,2.076,0.328,-0.328,620.0,1.19044,-1.19044,6.23181,0.414634,-0.414634,83182.0,4731.0,8.90601,0.006,-0.006,395.12,6.803,-6.803,9994.0,756.2,-756.2,4.02,0.09,-0.09,2.59,0.11,-0.11
0,247.534722,80.307766,-18.335,0.054,-0.054,66.536,0.067,-0.067,2460289.874408,4.1e-05,-4.1e-05,16.9487087,6e-07,-6e-07,4.2887767,0.0011975,-0.0011975,156467.5479643,41.571255,-41.571255,45.2204505,2.1992197,-2.1992197,78.263287,758.5937679,8.8523,0.006,-0.006,97.3391,0.2589,-0.2589,5894.7,90.3,-90.3,4.37,0.08,-0.08,1.1179,0.0543668,-0.0543668
0,290.708965,56.615386,6.716,0.113,-0.113,-14.218,0.101,-0.101,2460335.937572,0.003984,-0.003984,3.3686634,2.19e-05,-2.19e-05,3.012,0.601,-0.601,3288.0,3706.13,-3706.13,42.2321,4.12898,-4.12898,9856.24,2775.0,8.64028,0.009,-0.009,299.294,3.7665,-3.7665,7518.0,143.2,-143.2,3.82,0.09,-0.09,2.68,0.1,-0.1
0,182.538652,77.352264,-36.299,0.108,-0.108,4.191,0.084,-0.084,2460352.734057,0.00164,-0.00164,11.2071839,2.86e-05,-2.86e-05,4.366,0.212,-0.212,3276.0,656.96,-656.96,17.4989,1.38618,-1.38618,813.063,1487.0,8.63287,0.006,-0.006,191.984,1.9545,-1.9545,6152.0,75.9,-75.9,3.84,0.09,-0.09,2.24,0.1,-0.1
1,297.710176,48.081864,125.984,0.041,-0.041,232.988,0.045,-0.045,2460554.347022,0.000146,-0.000146,4.8878037,9e-07,-9e-07,2.184,0.082,-0.082,4279.0,24.5064,-24.5064,5.29152,0.336684,-0.336684,71.6805,810.0,8.5077,0.006,-0.006,37.7647,0.03365,-0.03365,4757.3,130.6,-130.6,4.56,0.09,-0.09,0.76,0.05,-0.05
0,266.962207,83.428826,0.631,0.116,-0.116,34.935,0.171,-0.171,2460331.315598,0.003851,-0.003851,10.9278415,6.02e-05,-6.02e-05,2.468,0.713,-0.713,2743.0,5988.19,-5988.19,49.1695,6.71322,-6.71322,270.142,1129.0,8.36544,0.006,-0.006,218.258,3.317,-3.317,6259.0,130.9,-130.9,3.59,0.09,-0.09,2.92,0.14,-0.14
1,161.909027,71.655727,-56.184,0.053,-0.053,-34.808,0.064,-0.064,2460361.366521,0.000347,-0.000347,5.5514888,2.7e-06,-2.7e-06,4.335,0.454,-0.454,9493.0,66.1719,-66.1719,15.8043,0.622968,-0.622968,802.858,1482.0,7.9179,0.006,-0.006,96.5173,0.31225,-0.31225,6403.9,184.1,-184.1,4.16,0.08,-0.08,1.55,0.06,-0.06
1,307.8599,39.938916,16.728,0.065,-0.065,21.478,0.07,-0.07,2458683.457596,5.7e-05,-5.7e-05,1.4810903,4e-07,-4e-07,4.1588291,0.0058205,-0.0058205,6788.5145388,28.67935,-28.67935,20.3402421,0.522355,-0.522355,33326.7304874,3446.0210572,7.58204,0.006,-0.006,204.455,1.57,-1.57,9435.0,174.1,-174.1,4.11,0.06,-0.06,2.28773,0.0585327,-0.0585327
1,294.661413,31.2192,3.096,0.065,-0.065,-6.157,0.068,-0.068,2460337.986375,5.4e-05,-5.4e-05,3.4741012,2e-07,-2e-07,3.317,0.013,-0.013,15748.0,21.4018,-21.4018,21.2912,0.579777,-0.579777,3453.07,2084.3330866,7.55216,0.006,-0.006,136.426,0.8115,-0.8115,8894.8,267.4,-267.4,4.38,0.07,-0.07,1.62,0.04,-0.04
0,144.341393,68.458705,-13.626,0.042,-0.042,10.98,0.046,-0.046,2459603.765773,0.000784,-0.000784,13.0727479,1.84e-05,-1.84e-05,3.044,0.198,-0.198,4080.0,407.257,-407.257,35.7944,8.17427,-8.17427,221.343,1074.0,9.6043,0.011,-0.011,432.113,7.392,-7.392,5709.8,117.3,-117.3,3.37,0.08,-0.08,3.59,0.18,-0.18
1,232.146641,66.35871,0.434,0.039,-0.039,-12.217,0.041,-0.041,2460352.823449,0.000387,-0.000387,2.2552845,1.9e-06,-1.9e-06,2.05,0.036,-0.036,20820.0,410.348,-410.348,14.688,0.722948,-0.722948,549.715,1348.0,9.76703,0.006,-0.006,126.261,0.3515,-0.3515,5787.0,109.9,-109.9,4.5,0.08,-0.08,0.96,0.05,-0.05
0,293.764981,37.53859,-2.77,0.041,-0.041,-79.214,0.042,-0.042,2460556.103196,0.000977,-0.000977,1.8824539,4.3e-06,-4.3e-06,2.46,0.429,-0.429,1391.0,1435.13,-1435.13,8.29008,1.38023,-1.38023,15173.2,3091.0,9.7604,0.006,-0.006,153.743,0.593,-0.593,5900.4,71.9,-71.9,4.39,0.08,-0.08,1.13,0.05,-0.05
0,301.710466,38.431023,8.657,0.046,-0.046,-3.67,0.048,-0.048,2460363.632024,0.000997,-0.000997,2.1358631,3.5e-06,-3.5e-06,1.559,0.185,-0.185,10325.0,3649.68,-3649.68,23.6019,2.36733,-2.36733,1540.95,1745.0,10.381,0.006,-0.006,274.162,2.1655,-2.1655,5969.0,73.5,-73.5,4.17,0.09,-0.09,1.5,0.07,-0.07
1,15.006077,-58.904724,22.522,0.049,-0.049,7.594,0.041,-0.041,2459063.655791,0.00119,-0.00119,3.5862962,0.000153,-0.000153,3.3710943,0.0784648,-0.0784648,5729.3246858,114.78426,-114.78426,16.4747611,0.9191712,-0.9191712,1787.5955937,1658.3915202,11.7806,0.006,-0.006,603.955,10.2025,-10.2025,5704.8,124.8,-124.8,3.84,0.08,-0.08,2.00441,0.105699,-0.105699
0,300.805115,52.040842,-5.735,0.075,-0.075,-5.495,0.092,-0.092,2460556.995021,0.001206,-0.001206,1.8296155,3e-06,-3e-06,2.166,0.479,-0.479,1406.0,2197.18,-2197.18,29.3616,5.69167,-5.69167,32867.0,3751.0,10.349,0.007,-0.007,880.107,28.165,-28.165,7875.0,92.1,-92.1,3.61,0.08,-0.08,3.5,0.15,-0.15
0,299.273862,35.988359,3.425,0.046,-0.046,0.583,0.048,-0.048,2460541.381489,0.001339,-0.001339,11.1876137,2.28e-05,-2.28e-05,3.183,0.692,-0.692,4924.0,7552.54,-7552.54,31.8624,6.10264,-6.10264,838.609,1499.0,10.3075,0.012,-0.012,482.763,6.2675,-6.2675,7266.0,195.8,-195.8,4.06,0.08,-0.08,2.05,0.07,-0.07
1,197.683097,70.768012,57.651,0.055,-0.055,-92.555,0.042,-0.042,2460341.784305,0.000298,-0.000298,7.0643978,1.9e-06,-1.9e-06,2.424,0.183,-0.183,8268.0,144.082,-144.082,9.39131,0.52994,-0.52994,104.311,890.0,10.2938,0.006,-0.006,132.353,0.4595,-0.4595,5429.6,292.5,-292.5,4.44,0.08,-0.08,0.96,0.05,-0.05
1,209.217175,68.618211,-81.077,0.052,-0.052,45.498,0.042,-0.042,2460355.403307,0.002268,-0.002268,8.9534775,2.18e-05,-2.18e-05,2.696,0.316,-0.316,1136.0,46.1782,-46.1782,2.35888,0.165763,-0.165763,45.5604,723.0,10.2549,0.006,-0.006,94.6375,0.2501,-0.2501,5029.5,59.9,-59.9,4.61,0.09,-0.09,0.76,0.05,-0.05
0,289.238688,31.323574,-9.775,0.038,-0.038,-45.409,0.051,-0.051,2459437.549479,0.001519,-0.001519,7.5022708,3.68e-05,-3.68e-05,2.605,0.189,-0.189,1760.0,1.29686,-1.29686,5.55812,0.293328,-0.293328,129.866,940.0,10.2026,0.006,-0.006,216.517,1.216,-1.216,6229.0,129.8,-129.8,4.31,0.08,-0.08,1.27,0.06,-0.06
0,279.101036,55.391781,184.868,0.04,-0.04,-42.647,0.041,-0.041,2460646.783967,0.001212,-0.001212,2.6652007,3.2e-06,-3.2e-06,3.49,0.385,-0.385,819.0,422.126,-422.126,2.35964,0.344388,-0.344388,2905.35,2045.0,10.1358,0.007,-0.007,36.7224,0.0276,-0.0276,4043.4,90.3,-90.3,4.69,0.01,-0.01,0.56,0.02,-0.02
1,349.559266,-56.903986,313.918,0.039,-0.039,-20.177,0.043,-0.043,2460175.749118,0.001081,-0.001081,6.0344667,5.9e-06,-5.9e-06,1.89,0.109,-0.109,1800.0,50.0931,-50.0931,4.44029,0.243975,-0.243975,64.2648,788.0,9.179,0.006,-0.006,94.1719,0.2512,-0.2512,5586.0,187.0,-187.0,4.36763,0.270247,-0.270247,1.05,0.05,-0.05
1,214.555774,82.193764,84.408,0.045,-0.045,-64.898,0.043,-0.043,2460473.411486,0.00109,-0.00109,9.6867516,1.03e-05,-1.03e-05,2.512,0.497,-0.497,1669.0,39.161,-39.161,3.00336,0.218103,-0.218103,41.6645,707.0,10.112,0.006,-0.006,72.0238,0.13235,-0.13235,4738.1,139.3,-139.3,4.59,0.1,-0.1,0.73,0.05,-0.05
1,297.215817,64.354351,-5.676,0.084,-0.084,0.188,0.066,-0.066,2460556.242383,0.002147,-0.002147,2.1031647,1.35e-05,-1.35e-05,5.059,0.677,-0.677,7142.0,2079.88,-2079.88,16.7087,0.75644,-0.75644,14140.0,3037.0,10.079,0.009,-0.009,302.819,3.502,-3.502,6122.0,124.7,-124.7,3.93,0.08,-0.08,1.93,0.09,-0.09
1,272.20452,60.678785,64.887,0.042,-0.042,138.082,0.045,-0.045,2460558.350441,0.000696,-0.000696,5.7484439,3.9e-06,-3.9e-06,1.76,0.292,-0.292,1041.0,31.9505,-31.9505,2.35215,0.194028,-0.194028,75.272,820.0,9.9469,0.006,-0.006,58.5946,0.0779,-0.0779,4534.0,127.6,-127.6,4.61,0.1,-0.1,0.69,0.06,-0.06
0,297.459433,34.829667,19.777,0.045,-0.045,11.228,0.045,-0.045,2460532.182655,0.00163,-0.00163,1.1967018,2.3e-06,-2.3e-06,1.879,0.611,-0.611,824.0,1753.13,-1753.13,10.3239,3.12117,-3.12117,25917.9,3534.0,9.94025,0.006,-0.006,246.798,1.7075,-1.7075,5997.0,149.9,-149.9,4.0,0.08,-0.08,1.73,0.08,-0.08
0,251.633465,65.715035,-23.07,0.056,-0.056,31.142,0.056,-0.056,2460649.2545,0.000779,-0.000779,11.2464616,1.57e-05,-1.57e-05,7.391,0.114,-0.114,7576.0,210.542,-210.542,17.6677,0.835158,-0.835158,365.938,1218.0,9.92402,0.006,-0.006,294.85,2.4105,-2.4105,6115.7,343.6,-343.6,3.89,0.08,-0.08,2.01,0.09,-0.09
0,283.526697,37.720014,1.209,0.034,-0.034,-2.212,0.035,-0.035,2459441.423236,0.0011,-0.0011,15.7335693,5.12e-05,-5.12e-05,3.288,0.224,-0.224,2540.0,946.731,-946.731,24.3218,7.54273,-7.54273,367.588,1219.0,9.7831,0.009,-0.009,355.809,2.417,-2.417,6800.0,134.4,-134.4,3.91,0.08,-0.08,2.21,0.09,-0.09
1,167.821481,69.964775,79.486,0.045,-0.045,15.428,0.044,-0.044,2460367.07216,0.000337,-0.000337,2.3106428,9e-07,-9e-07,1.294,0.044,-0.044,6911.0,109.767,-109.767,8.76741,0.498445,-0.498445,203.685,1052.0,10.4782,0.006,-0.006,149.667,0.652,-0.652,5339.9,155.2,-155.2,4.41,0.09,-0.09,0.99,0.06,-0.06
1,304.800032,32.581045,2.239,0.043,-0.043,-0.113,0.047,-0.047,2460551.040398,0.000298,-0.000298,3.612771,2.4e-06,-2.4e-06,4.142,0.349,-0.349,11794.0,234.836,-234.836,19.3662,0.686027,-0.686027,5011.92,2344.0,10.4219,0.006,-0.006,470.878,6.3855,-6.3855,8324.0,258.9,-258.9,4.28,0.08,-0.08,1.71,0.06,-0.06
1,166.880658,61.352572,-4.019,0.038,-0.038,-33.35,0.045,-0.045,2460360.434669,0.003689,-0.003689,3.6714717,1.65e-05,-1.65e-05,2.149,0.22,-0.22,4340.0,0.770616,-0.770616,10.678,0.55726,-0.55726,324.114,1182.0,10.4221,0.006,-0.006,248.427,1.7795,-1.7795,5618.0,122.1,-122.1,4.06,0.08,-0.08,1.54,0.08,-0.08
0,222.841424,82.952258,-32.468,0.111,-0.111,28.147,0.083,-0.083,2460365.995576,0.000657,-0.000657,0.8352406,1.6e-06,-1.6e-06,1.043,0.149,-0.149,2065.0,297.341,-297.341,6.4875,0.517136,-0.517136,5021.63,2345.0,10.402,0.006,-0.006,224.444,1.993,-1.993,6105.0,142.2,-142.2,4.31,0.08,-0.08,1.24,0.06,-0.06
1,42.2477,-14.537283,164.059,0.059,-0.059,46.626,0.063,-0.063,2458411.670877,0.000733,-0.000733,2.4919771,7.1e-06,-7.1e-06,1.4338141,0.2870412,-0.2870412,2093.9594201,134.34839,-134.34839,2.2187585,0.9862666,-0.9862666,39.6452664,639.9817426,10.9473,0.007,-0.007,37.8871,0.0516,-0.0516,3948.0,159.0,-159.0,4.68962,0.389814,-0.389814,0.482388,0.0146884,-0.0146884
1,168.226736,-34.406937,292.931,0.048,-0.048,-44.783,0.05,-0.05,2458553.062116,0.003001,-0.003001,25.5195307,0.0039688,-0.0039688,6.6877451,0.2689892,-0.2689892,558.3758637,32.11596,-32.11596,2.9641461,0.2701597,-0.2701597,45.6335702,662.8890748,7.9995,0.006,-0.006,64.9943,0.18965,-0.18965,5742.22,30.4499,-30.4499,4.29,0.08,-0.08,1.17321,0.0504221,-0.0504221
0,66.221959,-73.333516,-21.388,0.033,-0.033,-39.668,0.038,-0.038,2459187.361317,0.016154,-0.016154,79.3739596,0.0022619,-0.0022619,5.392,1.794,-1.794,1227.0,7.96249,-7.96249,2.17454,0.271867,-0.271867,3.05331,368.0,11.1762,0.006,-0.006,144.133,0.424,-0.424,5168.33,64.7007,-64.7007,4.60584,0.146885,-0.146885,0.77,0.05,-0.05
0,163.198824,-67.387472,-100.262,0.049,-0.049,79.575,0.041,-0.041,2458576.189436,0.001484,-0.001484,27.2149622,4.26e-05,-4.26e-05,3.7190483,0.1058219,-0.1058219,4731.4046225,264.1891,-264.1891,8.3475973,0.6867732,-0.6867732,25.4860381,573.0537137,10.6392,0.006,-0.006,161.33,0.6765,-0.6765,6270.0,196.0,-196.0,4.54537,0.423983,-0.423983,0.989667,0.0531859,-0.0531859
1,332.948236,-58.946085,138.138,0.089,-0.089,-235.81,0.076,-0.076,2458329.118988,0.000866,-0.000866,5.0780325,7.6e-06,-7.6e-06,1.2100353,0.2777736,-0.2777736,5923.1283069,429.03534,-429.03534,2.6347763,0.6824856,-0.6824856,8.1743139,431.253644,13.084,0.007,-0.007,62.118,0.2158,-0.2158,3318.0,64.0,-64.0,4.9581,0.407256,-0.407256,0.334125,0.0100409,-0.0100409
1,107.921025,-65.508857,0.473,0.044,-0.044,39.508,0.046,-0.046,2458404.181466,0.00636,-0.00636,91.6827832,0.0006448,-0.0006448,9.7504857,0.4797651,-0.4797651,713.2183569,34.86146,-34.86146,3.239855,0.1987719,-0.1987719,5.9944903,399.0780255,10.0564,0.006,-0.006,138.411,0.3865,-0.3865,5802.0,190.0,-190.0,4.44521,0.305694,-0.305694,1.01814,0.0490778,-0.0490778
0,117.214876,-63.720125,-19.934,0.092,-0.092,27.4,0.08,-0.08,2458337.747012,0.001993,-0.001993,14.64319,3.87e-05,-3.87e-05,2.5483426,0.3213324,-0.3213324,242.7923919,19.18831,-19.18831,3.41248,1.1490116,-1.1490116,391.2017546,1134.2791474,9.3109,0.006,-0.006,237.7,2.593,-2.593,6516.0,199.0,-199.0,3.99366,0.364731,-0.364731,2.04178,0.0960201,-0.0960201
1,37.197836,-80.899105,159.883,0.072,-0.072,27.053,0.066,-0.066,2458327.705053,0.000562,-0.000562,4.1782656,5.2e-06,-5.2e-06,1.675904,0.1498673,-0.1498673,2537.6781602,148.4311,-148.4311,2.1023854,0.3037805,-0.3037805,13.9295288,492.7241583,11.556,0.008,-0.008,37.3312,0.06,-0.06,3442.0,64.0,-64.0,4.893,0.382128,-0.382128,0.404403,0.0120014,-0.0120014
1,37.197836,-80.899105,159.883,0.072,-0.072,27.053,0.066,-0.066,2458329.862603,0.001943,-0.001943,17.9453645,3.05e-05,-3.05e-05,3.0740072,0.1183716,-0.1183716,5480.684864,324.2178,-324.2178,3.3839124,0.1595458,-0.1595458,1.9952383,303.1226876,11.556,0.008,-0.008,37.3312,0.06,-0.06,3442.0,64.0,-64.0,4.893,0.382128,-0.382128,0.404403,0.0120014,-0.0120014
1,107.843685,-68.83334,-0.918,0.054,-0.054,35.033,0.055,-0.055,2460178.461991,0.005091,-0.005091,29.0497517,0.0001337,-0.0001337,7.117,0.963,-0.963,318.0,12.5922,-12.5922,2.84674,0.120217,-0.120217,257.066,1115.0,9.0963,0.006,-0.006,272.217,2.19,-2.19,8208.0,222.0,-222.0,4.25979,0.378798,-0.378798,1.8,0.05,-0.05
1,319.699588,-26.616374,23.236,0.157,-0.157,-57.557,0.152,-0.152,2460175.035028,0.001283,-0.001283,3.3088922,7.1e-06,-7.1e-06,6.114,0.702,-0.702,4736.0,2265.47,-2265.47,24.9862,3.98163,-3.98163,17074.7,3184.0,7.87598,0.011,-0.011,161.498,2.4235,-2.4235,6188.0,194.0,-194.0,4.27166,2.00586,-2.00586,2.62,0.13,-0.13
1,118.129594,-83.825063,20.314,0.038,-0.038,-77.04,0.049,-0.049,2458620.316686,0.00626,-0.00626,25.0571312,0.0001639,-0.0001639,7.5424225,0.4529238,-0.4529238,533.486013,30.72904,-30.72904,3.2396838,0.2000049,-0.2000049,53.1389289,688.6094029,9.6245,0.006,-0.006,143.138,0.4455,-0.4455,5696.0,188.0,-188.0,4.26563,0.273635,-0.273635,1.15281,0.0536432,-0.0536432
1,156.74726,-52.467872,-89.046,0.141,-0.141,361.603,0.186,-0.186,2458563.890468,0.000951,-0.000951,24.2454967,0.0003516,-0.0003516,3.3725583,0.0834983,-0.0834983,6260.6703602,108.49781,-108.49781,3.878568,0.1438498,-0.1438498,0.05273,122.2177444,10.2565,0.007,-0.007,27.6227,0.0609,-0.0609,3535.0,112.0,-112.0,4.84874,0.46471,-0.46471,0.465271,0.014057,-0.014057
0,290.57223,26.319493,-29.235,0.059,-0.059,-14.449,0.063,-0.063,2458685.613152,0.005333,-0.005333,2.2645386,0.0010604,-0.0010604,3.8193701,0.4799231,-0.4799231,15019.9420903,1744.5321,-1744.5321,5.1936764,0.5849404,-0.5849404,34.1873897,616.7174475,13.7991,0.008,-0.008,104.912,0.4445,-0.4445,3443.0,157.0,-157.0,4.81617,0.0042834,-0.0042834,0.411471,0.012407,-0.012407
1,152.218255,69.27662,196.631,0.04,-0.04,17.369,0.047,-0.047,2460333.631473,0.001749,-0.001749,3.4447015,7.1e-06,-7.1e-06,1.912,0.479,-0.479,796.0,93.3448,-93.3448,2.00495,0.12654,-0.12654,231.437,1086.0,9.91924,0.007,-0.007,39.6345,0.0478,-0.0478,3912.0,157.0,-157.0,4.62642,0.0114063,-0.0114063,0.63,0.02,-0.02
1,286.040876,36.632536,-32.207,0.046,-0.046,-20.401,0.046,-0.046,2459422.690639,0.000243,-0.000243,3.0300715,5e-07,-5e-07,2.5466671,0.0106091,-0.0106091,21794.6136956,81.38665,-81.38665,12.7529892,0.6813254,-0.6813254,318.4581858,1077.4145935,11.0248,0.006,-0.006,159.658,0.733,-0.733,5242.82,110.777,-110.777,4.52404,0.0808874,-0.0808874,0.857369,0.045686,-0.045686
1,286.638391,39.487904,-0.455,0.04,-0.04,6.169,0.044,-0.044,2459781.665928,0.003787,-0.003787,12.72038,0.0001319,-0.0001319,2.401,0.372,-0.372,1070.0,2.59688,-2.59688,4.96046,0.394461,-0.394461,41.1042,705.0,10.2768,0.006,-0.006,243.249,1.4055,-1.4055,6212.0,132.796,-132.796,4.17664,0.0924886,-0.0924886,1.48,0.09,-0.09
1,286.638391,39.487904,-0.455,0.04,-0.04,6.169,0.044,-0.044,2458685.409943,0.002724,-0.002724,6.238755,3.06e-05,-3.06e-05,3.6178567,0.482282,-0.482282,373.5681138,36.626076,-36.626076,2.9728283,1.2901354,-1.2901354,587.1290759,1255.4607699,10.2768,0.006,-0.006,243.249,1.4055,-1.4055,6212.0,132.796,-132.796,4.17664,0.0924886,-0.0924886,1.47768,0.0878593,-0.0878593
1,201.382339,68.836068,-4.963,0.052,-0.052,-45.922,0.053,-0.053,2458684.28731,0.000774,-0.000774,3.2947689,5.9e-06,-5.9e-06,1.7483103,0.1465905,-0.1465905,1324.0402774,60.859768,-60.859768,2.5248559,0.232047,-0.232047,56.9377632,700.5995436,11.2582,0.007,-0.007,70.7145,0.12055,-0.12055,3853.0,157.0,-157.0,4.63168,0.010987,-0.010987,0.62326,0.0182128,-0.0182128
1,201.382339,68.836068,-4.963,0.052,-0.052,-45.922,0.053,-0.053,2458684.104681,0.001057,-0.001057,0.7645807,9.9e-06,-9.9e-06,1.07057,0.2373375,-0.2373375,394.9832006,43.13467,-43.13467,1.2407226,1.6530068,-1.6530068,399.2723837,1140.0845694,11.2582,0.007,-0.007,70.7145,0.12055,-0.12055,3853.0,157.0,-157.0,4.63168,0.010987,-0.010987,0.62326,0.0182128,-0.0182128
1,158.011286,84.030377,-26.182,0.043,-0.043,2.141,0.042,-0.042,2459604.095801,0.001276,-0.001276,12.6396982,1.53e-05,-1.53e-05,3.3830702,0.0862129,-0.0862129,3292.6812864,114.02858,-114.02858,4.6025162,0.3308857,-0.3308857,39.6563977,640.0266601,10.7192,0.006,-0.006,126.903,0.4395,-0.4395,5217.0,128.364,-128.364,4.59186,0.0842146,-0.0842146,0.789425,0.0435527,-0.0435527
1,256.279559,69.519093,-56.411,0.045,-0.045,-66.5,0.047,-0.047,2459913.810947,0.003685,-0.003685,6.4002807,1.04e-05,-1.04e-05,2.1559875,0.1579858,-0.1579858,1026.6018729,35.029545,-35.029545,2.2730301,0.8450046,-0.8450046,56.4368797,699.0536347,11.0157,0.006,-0.006,102.551,0.24,-0.24,4599.0,123.0,-123.0,4.58487,0.0932913,-0.0932913,0.720551,0.0534824,-0.0534824
1,251.11587,70.429992,-48.024,0.047,-0.047,81.928,0.051,-0.051,2459733.643821,0.004323,-0.004323,18.6548829,0.0001055,-0.0001055,5.4431451,0.2318418,-0.2318418,1495.4449473,148.61504,-148.61504,4.3869878,0.5200952,-0.5200952,27.832077,585.8091542,11.1802,0.006,-0.006,169.422,0.671,-0.671,5141.0,122.049,-122.049,4.49143,0.0842768,-0.0842768,0.876154,0.051,-0.051
1,251.11587,70.429992,-48.024,0.047,-0.047,81.928,0.051,-0.051,2459737.587215,0.002017,-0.002017,4.3074513,5e-06,-5e-06,2.3379196,0.0773344,-0.0773344,1094.8419495,29.993288,-29.993288,3.2819879,0.2242451,-0.2242451,196.4755358,954.8757629,11.1802,0.006,-0.006,169.422,0.671,-0.671,5141.0,122.049,-122.049,4.49143,0.0842768,-0.0842768,0.876154,0.051,-0.051
1,251.11587,70.429992,-48.024,0.047,-0.047,81.928,0.051,-0.051,2459740.304262,0.00261,-0.00261,5.9041278,1.06e-05,-1.06e-05,2.7678313,0.2496069,-0.2496069,773.9266468,31.268017,-31.268017,2.4489454,0.9325392,-0.9325392,129.0410781,859.6105665,11.1802,0.006,-0.006,169.422,0.671,-0.671,5141.0,122.049,-122.049,4.49143,0.0842768,-0.0842768,0.876154,0.051,-0.051
1,251.11587,70.429992,-48.024,0.047,-0.047,81.928,0.051,-0.051,2458700.697302,0.002732,-0.002732,37.9251983,0.0001252,-0.0001252,3.5345219,0.39733,-0.39733,1370.7888539,78.83223,-78.83223,3.241643,1.1774186,-1.1774186,10.8068346,462.4282696,11.1802,0.006,-0.006,169.422,0.671,-0.671,5141.0,122.049,-122.049,4.49143,0.0842768,-0.0842768,0.876154,0.051,-0.051
1,227.867864,71.841296,-189.064,0.053,-0.053,80.263,0.044,-0.044,2460311.844914,0.003136,-0.003136,15.9234883,5.29e-05,-5.29e-05,4.021,0.242,-0.242,493.0,16.279,-16.279,2.18203,0.10788,-0.10788,48.5414,735.0,8.4724,0.006,-0.006,73.8713,0.14365,-0.14365,5711.85,106.3,-106.3,4.38315,0.0689493,-0.0689493,1.08,0.05,-0.05
